cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,evprob_inc,evprob_chal,evprob_3rd,total_ev,timestamp,simulations
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.000825,.001475,,360,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00025,0,,36,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.000675,.0129,,359,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001775,.006825,,358,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002075,.003975,,357,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002,.003625,,356,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.005275,.00205,,355,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00085,.0017,,354,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001425,.009925,,353,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.000625,.01235,,352,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00175,.003775,,351,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.006,.00495,,350,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.000425,.000025,,35,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00405,.002425,,349,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00165,.004025,,348,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.000925,.003275,,347,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001825,.002275,,346,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0014,.00195,,345,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.003575,.0047,,344,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00125,.00395,,343,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0065,.0053,,342,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0027,.00685,,341,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002175,.00385,,340,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00065,0,,34,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001575,.00215,,339,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00205,.005175,,338,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.008025,.01075,,337,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001175,.003875,,336,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.003925,.004375,,335,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00105,.01265,,334,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00375,.006925,,333,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001125,.0019,,332,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002775,.001675,,331,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001025,.001875,,330,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00015,0,,33,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001975,.002225,,329,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.009875,.001575,,328,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00145,.002625,,327,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00465,.004625,,326,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00175,.003225,,325,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00215,.00325,,324,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001525,.008525,,323,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.006375,.006075,,322,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00205,.001425,,321,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00285,.0036,,320,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.000675,0,,32,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002325,.01935,,319,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001625,.013475,,318,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00215,.002425,,317,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002425,.00195,,316,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0023,.002375,,315,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.000975,.00305,,314,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00185,.00365,,313,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.005875,.003725,,312,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0025,.001325,,311,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.004,.001225,,310,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.000325,0,,31,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001775,.003625,,309,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001775,.0138,,308,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001475,.01085,,307,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.006175,.002025,,306,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002125,.001725,,305,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00275,.00295,,304,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001275,.002825,,303,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00255,.003775,,302,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00195,.002475,,301,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.004425,.001025,,300,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.000125,.000025,,30,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",0,.000075,,3,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002275,.0019,,299,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001175,.004325,,298,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00095,.0058,,297,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.005225,.002125,,296,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002875,.001975,,295,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0028,.003825,,294,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002325,.00425,,293,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0023,.00315,,292,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00215,.002575,,291,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00405,.004275,,290,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00055,0,,29,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001825,.00415,,289,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001225,.00235,,288,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001175,.003225,,287,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.004325,.0015,,286,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002825,.001525,,285,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00275,.00215,,284,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002525,.0026,,283,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002225,.003025,,282,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001425,.002175,,281,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00545,.00285,,280,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.000425,.000025,,28,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00275,.01055,,279,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00105,.0124,,278,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00195,.002175,,277,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.003925,.001825,,276,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0032,.001525,,275,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0028,.003275,,274,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0025,.004025,,273,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001675,.005825,,272,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002175,.002125,,271,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0057,.00155,,270,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0003,0,,27,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00335,.00335,,269,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00155,.0057,,268,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002125,.002175,,267,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.005825,.001675,,266,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.004025,.0025,,265,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.003275,.0028,,264,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001525,.0032,,263,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001825,.003925,,262,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002175,.00195,,261,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0124,.00105,,260,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0004,.00005,,26,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.01055,.00275,,259,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00285,.00545,,258,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002175,.001425,,257,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.003025,.002225,,256,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0026,.002525,,255,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00215,.00275,,254,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001525,.002825,,253,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0015,.004325,,252,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.003225,.001175,,251,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00235,.001225,,250,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0004,0,,25,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00415,.001825,,249,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.004275,.00405,,248,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002575,.00215,,247,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00315,.0023,,246,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00425,.002325,,245,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.003825,.0028,,244,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001975,.002875,,243,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002125,.005225,,242,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0058,.00095,,241,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.004325,.001175,,240,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.000275,0,,24,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0019,.002275,,239,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001025,.004425,,238,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002475,.00195,,237,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.003775,.00255,,236,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002825,.001275,,235,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00295,.00275,,234,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001725,.002125,,233,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002025,.006175,,232,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.01085,.001475,,231,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0138,.001775,,230,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0004,.000025,,23,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.003625,.001775,,229,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001225,.004,,228,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001325,.0025,,227,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.003725,.005875,,226,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00365,.00185,,225,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00305,.000975,,224,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002375,.0023,,223,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00195,.002425,,222,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002425,.00215,,221,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.013475,.001625,,220,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.000375,0,,22,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.01935,.002325,,219,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0036,.00285,,218,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001425,.00205,,217,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.006075,.006375,,216,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.008525,.001525,,215,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00325,.00215,,214,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.003225,.00175,,213,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.004625,.00465,,212,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002625,.00145,,211,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001575,.009875,,210,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.000125,0,,21,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002225,.001975,,209,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001875,.001025,,208,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001675,.002775,,207,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0019,.001125,,206,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.006925,.00375,,205,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.01265,.00105,,204,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.004375,.003925,,203,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.003875,.001175,,202,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.01075,.008025,,201,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.005175,.00205,,200,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00025,0,,20,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",0,0,,2,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00215,.001575,,199,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00385,.002175,,198,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00685,.0027,,197,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0053,.0065,,196,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00395,.00125,,195,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0047,.003575,,194,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00195,.0014,,193,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002275,.001825,,192,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.003275,.000925,,191,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.004025,.00165,,190,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.000275,.000025,,19,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002425,.00405,,189,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00495,.006,,188,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.003775,.00175,,187,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.01235,.000625,,186,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.009925,.001425,,185,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0017,.00085,,184,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00205,.005275,,183,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.003625,.002,,182,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.003975,.002075,,181,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.006825,.001775,,180,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.000225,0,,18,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0129,.000675,,179,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001475,.000825,,178,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00275,.00045,,177,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.004375,.00565,,176,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001875,.004525,,175,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002725,.000825,,174,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001925,.000625,,173,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00115,.0006,,172,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00205,.0009,,171,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00905,.000225,,170,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00015,.000025,,17,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.004625,.0012,,169,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001,.0012,,168,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00195,.000575,,167,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00305,.00035,,166,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00205,.00035,,165,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.006975,.000925,,164,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0125,.00075,,163,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001025,.00135,,162,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002525,.000775,,161,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00495,.000275,,160,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0003,0,,16,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0015,.000375,,159,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001625,.00075,,158,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.003375,.000875,,157,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001625,.00035,,156,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001575,.000525,,155,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00195,.001025,,154,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002,.000175,,153,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001325,.000225,,152,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00185,.00045,,151,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0034,.001225,,150,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.000125,0,,15,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001825,.0002,,149,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00365,.0002,,148,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0033,.000275,,147,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00095,.000125,,146,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.001425,.0001,,145,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.002075,.00025,,144,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0012,.000175,,143,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.003375,.0001,,142,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.00575,.000075,,141,19:00:05 17 Aug 2020,40000
2020,President,polls-plus,8/17/2020,Trump,Biden,"",.0011,0,,140,19:00:05 17 Aug 2020,40000
